Matrícula;Data;Entrada Manhã;Saída Almoço;Entrada Tarde;Saída Expediente;Total Diário
1090;18/07/2019;08:34:31;12:30:22;13:54:19;17:00:18;07:01:50
1091;18/07/2019;08:54:15;12:06:59;13:57:05;17:21:46;06:37:25
1092;18/07/2019;08:54:20;12:35:24;13:14:05;17:17:13;07:44:12
1093;18/07/2019;08:45:02;12:42:19;13:05:17;17:24:54;08:16:54
1094;18/07/2019;08:18:09;12:29:13;13:12:01;17:04:04;08:03:07
1095;18/07/2019;08:27:53;12:00:28;13:44:55;17:17:08;07:04:48
1096;18/07/2019;08:21:58;12:09:56;13:02:14;17:05:11;07:50:55
1097;18/07/2019;08:23:13;12:50:00;13:00:39;17:10:32;08:36:40
1098;18/07/2019;08:35:08;12:03:53;13:08:37;17:07:51;07:27:59
1099;18/07/2019;08:35:50;12:35:50;13:41:50;17:57:38;08:15:48
1000;19/07/2019;08:18:20;12:40:26;13:52:37;17:17:38;07:47:07
1001;19/07/2019;08:49:43;12:00:41;13:45:58;17:55:17;07:20:17
1002;19/07/2019;08:01:53;12:49:19;13:37:28;17:25:46;08:35:44
1003;19/07/2019;08:31:39;12:06:03;13:47:10;17:40:49;07:28:03
1004;19/07/2019;08:55:23;12:48:04;13:01:55;17:09:16;08:00:02
1005;19/07/2019;08:31:18;12:47:46;13:41:23;17:12:54;07:47:59
1006;19/07/2019;08:21:10;12:36:49;13:07:30;17:03:16;08:11:25
1007;19/07/2019;08:01:39;12:38:29;13:22:58;17:31:50;08:45:42
1008;19/07/2019;08:14:27;12:26:11;13:55:24;17:23:21;07:39:41
1009;19/07/2019;08:55:25;12:27:59;13:45:11;17:56:18;07:43:41
1010;19/07/2019;08:06:28;12:58:24;13:35:48;17:20:30;08:36:38
1011;19/07/2019;08:37:09;12:26:57;13:37:59;17:11:56;07:23:45
1012;19/07/2019;08:33:48;12:02:19;13:59:17;17:51:59;07:21:13
1013;19/07/2019;08:13:11;12:32:33;13:13:10;17:51:09;08:57:21
1014;19/07/2019;08:28:29;12:42:17;13:22:14;17:49:06;08:40:40
1015;19/07/2019;08:32:41;12:50:21;13:02:43;17:28:49;08:43:46
1016;19/07/2019;08:26:47;12:16:58;13:55:12;17:58:22;07:53:21
1017;19/07/2019;08:24:38;12:09:35;13:10:22;17:15:07;07:49:42
1018;19/07/2019;08:46:08;12:05:53;13:31:35;17:17:32;07:05:42
1019;19/07/2019;08:42:14;12:03:04;13:03:32;17:13:40;07:30:58
1020;19/07/2019;08:22:10;12:05:37;13:26:37;17:59:55;08:16:45
1021;19/07/2019;08:40:54;12:44:39;13:11:50;17:26:27;08:18:22
1022;19/07/2019;08:03:34;12:03:43;13:33:36;17:03:27;07:30:00
1023;19/07/2019;08:07:08;12:42:32;13:50:40;17:38:43;08:23:27
1024;19/07/2019;08:32:25;12:29:29;13:06:21;17:31:25;08:22:08
1025;19/07/2019;08:30:58;12:29:45;13:34:09;17:33:08;07:57:46
1026;19/07/2019;08:43:39;12:24:11;13:31:33;17:21:23;07:30:22
1027;19/07/2019;08:22:52;12:04:33;13:55:59;17:16:18;07:02:00
1028;19/07/2019;08:47:25;12:58:42;13:03:45;17:06:16;08:13:48
1029;19/07/2019;08:09:05;12:42:07;13:16:55;17:30:11;08:46:18
1030;19/07/2019;08:05:11;12:27:19;13:45:04;17:28:57;08:06:01
1031;19/07/2019;08:30:03;12:58:48;13:31:08;17:49:00;08:46:37
1032;19/07/2019;08:25:49;12:49:03;13:05:24;17:35:15;08:53:05
1033;19/07/2019;08:24:36;12:16:06;13:34:56;17:55:21;08:11:55
1034;19/07/2019;08:48:42;12:04:58;13:23:53;17:20:09;07:12:32
1035;19/07/2019;08:12:34;12:43:45;13:04:52;17:26:56;08:53:15
1036;19/07/2019;08:46:38;12:23:53;13:36:06;17:22:44;07:23:53
1037;19/07/2019;08:13:23;12:09:15;13:10:55;17:24:33;08:09:30
1038;19/07/2019;08:00:51;12:06:12;13:42:45;17:54:28;08:17:04
1039;19/07/2019;08:46:42;12:24:46;13:54:48;17:19:01;07:02:17
1040;19/07/2019;08:12:58;12:15:01;13:36:27;17:33:37;07:59:13
1041;19/07/2019;08:50:49;12:18:01;13:10:30;17:32:15;07:48:57
1042;19/07/2019;08:23:10;12:42:47;13:43:20;17:41:43;08:18:00
1043;19/07/2019;08:06:40;12:27:36;13:14:05;17:39:39;08:46:30
1044;19/07/2019;08:31:32;12:31:34;13:13:00;17:37:01;08:24:03
1045;19/07/2019;08:49:56;12:53:49;13:55:24;17:21:42;07:30:11
1046;19/07/2019;08:57:53;12:05:22;13:43:35;17:37:13;07:01:07
1047;19/07/2019;08:31:20;12:59:01;13:30:58;17:49:11;08:45:54
1048;19/07/2019;08:57:45;12:09:51;13:28:43;17:24:31;07:07:54
1049;19/07/2019;08:13:46;12:12:37;13:06:42;17:39:36;08:31:45
1050;19/07/2019;08:18:54;12:56:58;13:35:26;17:08:02;08:10:40
1051;19/07/2019;08:34:51;12:10:18;13:01:57;17:51:25;08:24:55
1052;19/07/2019;08:12:15;12:52:45;13:40:02;17:23:34;08:24:02
1053;19/07/2019;08:51:13;12:10:05;13:53:54;17:31:03;06:56:01
1054;19/07/2019;08:04:46;12:50:44;13:15:33;17:35:46;09:06:11
1055;19/07/2019;08:49:40;12:30:59;13:16:14;17:08:39;07:33:44
1056;19/07/2019;08:41:33;12:42:31;13:13:05;17:44:37;08:32:30
1057;19/07/2019;08:10:57;12:33:07;13:49:39;17:38:42;08:11:13
1058;19/07/2019;08:48:45;12:19:13;13:50:03;17:03:43;06:44:08
1059;19/07/2019;08:42:50;12:50:29;13:59:46;17:23:47;07:31:40
1060;19/07/2019;08:12:52;12:29:55;13:09:22;17:30:25;08:38:06
1061;19/07/2019;08:50:31;12:22:07;13:56:53;17:36:40;07:11:23
1062;19/07/2019;08:15:15;12:45:00;13:20:14;17:02:57;08:12:28
1063;19/07/2019;08:15:21;12:46:45;13:00:56;17:03:18;08:33:46
1064;19/07/2019;08:05:40;12:59:20;13:55:14;17:26:14;08:24:40
1065;19/07/2019;08:56:04;12:51:12;13:32:51;17:38:02;08:00:19
1066;19/07/2019;08:37:44;12:49:04;13:30:26;17:04:10;07:45:04
1067;19/07/2019;08:55:25;12:40:44;13:15:16;17:07:00;07:37:03
1068;19/07/2019;08:02:10;12:26:33;13:47:32;17:48:32;08:25:23
1069;19/07/2019;08:52:40;12:21:12;13:25:00;17:51:02;07:54:34
1070;19/07/2019;08:37:12;12:04:22;13:30:42;17:55:02;07:51:30
1071;19/07/2019;08:19:18;12:21:01;13:43:41;17:18:37;07:36:39
1072;19/07/2019;08:47:49;12:13:16;13:04:47;17:13:54;07:34:34
1073;19/07/2019;08:53:31;12:00:42;13:31:17;17:17:05;06:52:59
1074;19/07/2019;08:25:03;12:26:30;13:09:20;17:37:10;08:29:17
1075;19/07/2019;08:32:46;12:40:58;13:16:05;17:39:08;08:31:15
1076;19/07/2019;08:45:40;12:39:55;13:40:07;17:49:33;08:03:41
1077;19/07/2019;08:42:28;12:04:41;13:43:44;17:15:18;06:53:47
1078;19/07/2019;08:01:05;12:03:24;13:31:38;17:23:07;07:53:48
1079;19/07/2019;08:42:42;12:25:27;13:19:32;17:46:54;08:10:07
1080;19/07/2019;08:18:23;12:54:04;13:41:09;17:09:27;08:03:59
1081;19/07/2019;08:22:53;12:23:53;13:13:29;17:44:39;08:32:10
1082;19/07/2019;08:13:32;12:41:14;13:52:16;17:25:00;08:00:26
1083;19/07/2019;08:53:31;12:03:03;13:16:08;17:48:23;07:41:47
1084;19/07/2019;08:30:53;12:38:52;13:48:06;17:34:15;07:54:08
1085;19/07/2019;08:16:19;12:20:02;13:05:45;17:23:32;08:21:30
1086;19/07/2019;08:55:35;12:44:51;13:27:56;17:53:29;08:14:49
1087;19/07/2019;08:59:06;12:24:11;13:45:32;17:53:57;07:33:30
1088;19/07/2019;08:16:34;12:19:16;13:00:33;17:32:09;08:34:18
1089;19/07/2019;08:16:18;12:23:19;13:29:05;17:34:59;08:12:55
1090;19/07/2019;08:23:16;12:54:16;13:28:08;17:52:45;08:55:37
1091;19/07/2019;08:10:45;12:35:06;13:26:02;17:01:27;07:59:46
1092;19/07/2019;08:49:56;12:09:22;13:19:58;17:12:21;07:11:49
1093;19/07/2019;08:20:34;12:19:06;13:32:40;17:47:24;08:13:16
1094;19/07/2019;08:34:18;12:07:17;13:39:04;17:38:18;07:32:13
1095;19/07/2019;08:27:29;12:54:14;13:45:21;17:33:47;08:15:11
1096;19/07/2019;08:29:57;12:20:07;13:03:19;17:55:08;08:41:59
1097;19/07/2019;08:03:55;12:47:04;13:43:26;17:05:47;08:05:30
1098;19/07/2019;08:46:35;12:48:33;13:12:39;17:23:02;08:12:21
1099;19/07/2019;08:50:38;12:56:28;13:13:32;17:42:23;08:34:41
1000;22/07/2019;08:11:49;12:25:14;13:39:37;17:53:17;08:27:05
1001;22/07/2019;08:28:07;12:48:10;13:50:42;17:08:28;07:37:49
1002;22/07/2019;08:54:19;12:50:22;13:55:38;17:29:46;07:30:11
1003;22/07/2019;08:28:47;12:39:29;13:54:19;17:52:18;08:08:41
1004;22/07/2019;08:44:45;12:04:53;13:19:41;17:01:48;07:02:15
1005;22/07/2019;08:49:34;12:15:02;13:58:18;17:10:31;06:37:41
1006;22/07/2019;08:17:16;12:06:53;13:51:38;17:20:27;07:18:26
1007;22/07/2019;08:33:03;12:03:58;13:39:15;17:55:55;07:47:35
1008;22/07/2019;08:33:28;12:42:27;13:14:38;17:20:15;08:14:36
1009;22/07/2019;08:23:26;12:17:45;13:37:53;17:31:09;07:47:35
1010;22/07/2019;08:35:39;12:26:38;13:21:02;17:07:50;07:37:47
1011;22/07/2019;08:01:23;12:15:24;13:43:03;17:05:34;07:36:32
1012;22/07/2019;08:33:51;12:06:13;13:10:14;17:48:31;08:10:39
1013;22/07/2019;08:22:26;12:39:33;13:43:16;17:53:39;08:27:30
1014;22/07/2019;08:30:17;12:00:50;13:11:32;17:52:21;08:11:22
1015;22/07/2019;08:59:52;12:15:18;13:03:17;17:52:13;08:04:22
1016;22/07/2019;08:44:35;12:14:24;13:03:58;17:01:05;07:26:56
1017;22/07/2019;08:42:38;12:32:08;13:18:30;17:36:02;08:07:02
1018;22/07/2019;08:31:07;12:33:12;13:54:43;17:33:49;07:41:11
1019;22/07/2019;08:33:55;12:19:28;13:38:21;17:07:03;07:14:15
1020;22/07/2019;08:23:20;12:56:42;13:31:52;17:32:27;08:33:57
1021;22/07/2019;08:25:17;12:32:08;13:38:43;17:19:02;07:47:10
1022;22/07/2019;08:28:53;12:42:24;13:18:08;17:04:46;08:00:09
1023;22/07/2019;08:51:46;12:38:00;13:07:11;17:51:37;08:30:40
1024;22/07/2019;08:00:21;12:33:57;13:10:49;17:19:21;08:42:08
1025;22/07/2019;08:03:50;12:34:26;13:55:58;17:12:05;07:46:43
1026;22/07/2019;08:32:27;12:06:29;13:00:31;17:02:53;07:36:24
1027;22/07/2019;08:47:21;12:53:02;13:06:11;17:17:50;08:17:20
1028;22/07/2019;08:05:59;12:38:34;13:07:19;17:32:56;08:58:12
1029;22/07/2019;08:25:16;12:11:13;13:20:29;17:37:32;08:03:00
1030;22/07/2019;08:11:10;12:25:26;13:55:15;17:36:10;07:55:11
1031;22/07/2019;08:58:52;12:53:59;13:25:47;17:39:59;08:09:19
1032;22/07/2019;08:06:41;12:00:28;13:46:46;17:23:15;07:30:16
1033;22/07/2019;08:18:11;12:15:39;13:25:28;17:44:43;08:16:43
1034;22/07/2019;08:59:41;12:45:08;13:37:54;17:01:56;07:09:29
1035;22/07/2019;08:21:51;12:23:38;13:36:48;17:14:36;07:39:35
1036;22/07/2019;08:47:53;12:42:43;13:06:31;17:20:25;08:08:44
1037;22/07/2019;08:58:52;12:29:05;13:39:20;17:06:02;06:56:55
1038;22/07/2019;08:15:36;12:44:16;13:42:56;17:21:31;08:07:15
1039;22/07/2019;08:10:13;12:11:38;13:19:52;17:30:43;08:12:16
1040;22/07/2019;08:30:15;12:09:05;13:05:20;17:55:35;08:29:05
1041;22/07/2019;08:00:16;12:53:17;13:12:50;17:56:53;09:37:04
1042;22/07/2019;08:50:20;12:36:00;13:52:00;17:36:49;07:30:29
1043;22/07/2019;08:54:44;12:49:20;13:47:45;17:46:27;07:53:18
1044;22/07/2019;08:46:12;12:15:14;13:28:08;17:41:41;07:42:35
1045;22/07/2019;08:24:21;12:04:29;13:06:51;17:46:38;08:19:55
1046;22/07/2019;08:22:37;12:45:08;13:49:08;17:22:01;07:55:24
1047;22/07/2019;08:17:48;12:23:32;13:05:36;17:21:11;08:21:19
1048;22/07/2019;08:57:43;12:55:48;13:44:33;17:09:53;07:23:25
1049;22/07/2019;08:46:30;12:25:03;13:10:14;17:33:31;08:01:50
1050;22/07/2019;08:36:55;12:21:44;13:16:45;17:19:57;07:48:01
1051;22/07/2019;08:38:53;12:38:56;13:35:11;17:06:46;07:31:38
1052;22/07/2019;08:21:34;12:24:18;13:59:03;17:19:56;07:23:37
1053;22/07/2019;08:49:05;12:15:39;13:32:15;17:36:35;07:30:54
1054;22/07/2019;08:03:01;12:06:54;13:45:53;17:32:20;07:50:20
1055;22/07/2019;08:51:36;12:27:41;13:51:37;17:08:21;06:52:49
1056;22/07/2019;08:22:48;12:57:31;13:45:37;17:22:19;08:11:25
1057;22/07/2019;08:31:19;12:58:21;13:01:46;17:39:18;09:04:34
1058;22/07/2019;08:06:33;12:01:33;13:15:17;17:17:34;07:57:17
1059;22/07/2019;08:10:26;12:48:14;13:02:05;17:18:39;08:54:22
1060;22/07/2019;08:10:33;12:28:43;13:55:59;17:17:41;07:39:52
1061;22/07/2019;08:09:55;12:43:42;13:41:03;17:55:20;08:48:04
1062;22/07/2019;08:38:30;12:42:26;13:45:39;17:02:21;07:20:38
1063;22/07/2019;08:18:36;12:14:08;13:06:33;17:44:08;08:33:07
1064;22/07/2019;08:40:37;12:20:40;13:21:05;17:26:54;07:45:52
1065;22/07/2019;08:10:03;12:30:00;13:41:22;17:04:30;07:43:05
1066;22/07/2019;08:28:53;12:06:48;13:12:10;17:16:29;07:42:14
1067;22/07/2019;08:28:05;12:24:27;13:33:47;17:39:43;08:02:18
1068;22/07/2019;08:37:40;12:41:16;13:19:25;17:54:25;08:38:36
1069;22/07/2019;08:05:44;12:33:48;13:41:56;17:10:27;07:56:35
1070;22/07/2019;08:46:58;12:16:56;13:10:00;17:18:39;07:38:37
1071;22/07/2019;08:55:34;12:32:31;13:26:58;17:41:41;07:51:40
1072;22/07/2019;08:45:06;12:40:17;13:08:09;17:40:38;08:27:40
1073;22/07/2019;08:03:24;12:36:47;13:03:38;17:29:30;08:59:15
1074;22/07/2019;08:31:35;12:44:49;13:48:24;17:33:43;07:58:33
1075;22/07/2019;08:57:09;12:51:49;13:04:12;17:19:47;08:10:15
1076;22/07/2019;08:31:20;12:38:07;13:30:06;17:43:49;08:20:30
1077;22/07/2019;08:32:40;12:54:28;13:44:04;17:09:41;07:47:25
1078;22/07/2019;08:08:02;12:16:27;13:31:56;17:01:53;07:38:22
1079;22/07/2019;08:46:09;12:38:39;13:38:23;17:05:37;07:19:44
1080;22/07/2019;08:56:12;12:45:42;13:45:10;17:08:26;07:12:46
1081;22/07/2019;08:01:14;12:55:29;13:56:24;17:46:37;08:44:28
1082;22/07/2019;08:07:27;12:54:24;13:15:48;17:21:00;08:52:09
1083;22/07/2019;08:03:45;12:10:31;13:52:33;17:09:27;07:23:40
1084;22/07/2019;08:57:18;12:54:37;13:46:16;17:44:15;07:55:18
1085;22/07/2019;08:48:17;12:27:05;13:31:08;17:55:40;08:03:20
1086;22/07/2019;08:44:52;12:41:55;13:43:42;17:34:51;07:48:12
1087;22/07/2019;08:14:24;12:08:25;13:03:52;17:02:14;07:52:23
1088;22/07/2019;08:12:44;12:29:53;13:15:35;17:46:01;08:47:35
1089;22/07/2019;08:43:57;12:09:42;13:05:32;17:07:52;07:28:05
1090;22/07/2019;08:12:37;12:49:27;13:53:25;17:50:12;08:33:37
1091;22/07/2019;08:30:08;12:58:44;13:12:35;17:34:21;08:50:22
1092;22/07/2019;08:00:28;12:48:58;13:35:38;17:41:04;08:53:56
1093;22/07/2019;08:58:16;12:45:35;13:34:22;17:05:42;07:18:39
1094;22/07/2019;08:21:55;12:07:07;13:36:37;17:58:47;08:07:22
1095;22/07/2019;08:31:29;12:05:47;13:17:38;17:01:03;07:17:43
1096;22/07/2019;08:06:39;12:12:09;13:51:13;17:11:16;07:25:33
1097;22/07/2019;08:20:14;12:14:51;13:16:57;17:12:00;07:49:40
1098;22/07/2019;08:02:56;12:52:20;13:54:53;17:46:16;08:40:47
1099;22/07/2019;08:53:47;12:45:30;13:17:05;17:06:46;07:41:24
1000;23/07/2019;08:17:49;12:43:31;13:29:36;17:05:57;08:02:03
1001;23/07/2019;08:40:45;12:31:29;13:11:40;17:45:46;08:24:50
1002;23/07/2019;08:56:16;12:27:57;13:44:54;17:07:18;06:54:05
1003;23/07/2019;08:14:45;12:04:40;13:44:58;17:29:44;07:34:41
1004;23/07/2019;08:04:11;12:39:38;13:27:32;17:45:59;08:53:54
1005;23/07/2019;08:48:33;12:41:56;13:42:25;17:32:34;07:43:32
1006;23/07/2019;08:00:20;12:03:44;13:34:52;17:42:29;08:11:01
1007;23/07/2019;08:10:20;12:10:14;13:02:34;17:07:40;08:05:00
1008;23/07/2019;08:30:25;12:16:26;13:56:09;17:18:49;07:08:41
1009;23/07/2019;08:19:53;12:53:27;13:24:16;17:07:15;08:16:33
1010;23/07/2019;08:34:10;12:28:33;13:04:49;17:31:22;08:20:56
1011;23/07/2019;08:05:58;12:31:05;13:13:26;17:07:45;08:19:26
1012;23/07/2019;08:04:51;12:30:31;13:41:16;17:03:16;07:47:40
1013;23/07/2019;08:39:28;12:15:05;13:39:16;17:37:45;07:34:06
1014;23/07/2019;08:36:49;12:26:33;13:54:52;17:32:21;07:27:13
1015;23/07/2019;08:20:18;12:05:51;13:52:34;17:23:25;07:16:24
1016;23/07/2019;08:39:47;12:56:59;13:13:46;17:49:28;08:52:54
1017;23/07/2019;08:32:04;12:03:27;13:30:02;17:37:56;07:39:17
1018;23/07/2019;08:32:15;12:05:18;13:09:37;17:04:54;07:28:20
1019;23/07/2019;08:11:07;12:49:05;13:36:45;17:48:40;08:49:53
1020;23/07/2019;08:53:28;12:30:43;13:46:57;17:55:35;07:45:53
1021;23/07/2019;08:46:08;12:40:45;13:19:50;17:55:23;08:30:10
1022;23/07/2019;08:08:47;12:37:53;13:56:07;17:08:15;07:41:14
1023;23/07/2019;08:55:50;12:14:48;13:36:36;17:53:54;07:36:16
1024;23/07/2019;08:19:36;12:40:35;13:48:48;17:42:41;08:14:52
1025;23/07/2019;08:00:45;12:10:20;13:54:55;17:18:33;07:33:13
1026;23/07/2019;08:12:22;12:21:55;13:59:54;17:52:20;08:01:59
1027;23/07/2019;08:24:12;12:11:04;13:42:05;17:14:47;07:19:34
1028;23/07/2019;08:21:29;12:03:16;13:47:58;17:57:38;07:51:27
1029;23/07/2019;08:02:44;12:11:16;13:41:11;17:22:20;07:49:41
1030;23/07/2019;08:49:34;12:59:24;13:38:28;17:48:31;08:19:53
1031;23/07/2019;08:07:45;12:54:13;13:04:56;17:08:46;08:50:18
1032;23/07/2019;08:19:45;12:56:30;13:57:12;17:55:45;08:35:18
1033;23/07/2019;08:23:16;12:09:57;13:23:21;17:56:56;08:20:16
1034;23/07/2019;08:12:40;12:09:42;13:32:09;17:05:17;07:30:10
1035;23/07/2019;08:56:03;12:24:22;13:12:00;17:13:27;07:29:46
1036;23/07/2019;08:02:55;12:10:26;13:25:09;17:32:50;08:15:12
1037;23/07/2019;08:11:39;12:38:33;13:42:17;17:57:28;08:42:05
1038;23/07/2019;08:39:14;12:45:34;13:27:04;17:54:45;08:34:01
1039;23/07/2019;08:26:24;12:40:51;13:43:39;17:33:23;08:04:11
1040;23/07/2019;08:25:24;12:23:45;13:46:44;17:34:14;07:45:51
1041;23/07/2019;08:41:33;12:35:18;13:23:07;17:47:52;08:18:30
1042;23/07/2019;08:03:28;12:05:37;13:23:36;17:08:30;07:47:03
1043;23/07/2019;08:54:25;12:29:23;13:11:39;17:20:17;07:43:36
1044;23/07/2019;08:47:52;12:30:20;13:16:00;17:42:50;08:09:18
1045;23/07/2019;08:00:30;12:34:35;13:32:18;17:46:14;08:48:01
1046;23/07/2019;08:21:04;12:08:24;13:48:03;17:23:40;07:22:57
1047;23/07/2019;08:42:15;12:04:33;13:13:46;17:33:00;07:41:32
1048;23/07/2019;08:56:33;12:49:37;13:34:34;17:43:24;08:01:54
1049;23/07/2019;08:02:17;12:44:06;13:09:26;17:11:33;08:43:56
1050;23/07/2019;08:18:26;12:48:15;13:05:45;17:55:51;09:19:55
1051;23/07/2019;08:12:00;12:22:10;13:32:54;17:59:33;08:36:49
1052;23/07/2019;08:05:52;12:35:45;13:02:53;17:39:03;09:06:03
1053;23/07/2019;08:36:56;12:28:17;13:29:03;17:11:39;07:33:57
1054;23/07/2019;08:08:45;12:48:41;13:46:31;17:55:10;08:48:35
1055;23/07/2019;08:18:13;12:24:17;13:38:45;17:48:56;08:16:15
1056;23/07/2019;08:57:01;12:26:36;13:48:20;17:54:25;07:35:40
1057;23/07/2019;08:09:45;12:52:09;13:49:57;17:56:33;08:49:00
1058;23/07/2019;08:32:49;12:07:58;13:23:11;17:15:38;07:27:36
1059;23/07/2019;08:39:24;12:01:04;13:03:17;17:12:38;07:31:01
1060;23/07/2019;08:57:46;12:34:50;13:04:34;17:43:39;08:16:09
1061;23/07/2019;08:16:50;12:58:08;13:34:27;17:21:24;08:28:15
1062;23/07/2019;08:00:55;12:20:49;13:10:57;17:34:49;08:43:46
1063;23/07/2019;08:59:52;12:59:34;13:30:30;17:51:26;08:20:38
1064;23/07/2019;08:29:29;12:47:03;13:34:18;17:05:39;07:48:55
1065;23/07/2019;08:42:04;12:44:01;13:12:57;17:46:12;08:35:12
1066;23/07/2019;08:30:39;12:09:46;13:02:58;17:46:55;08:23:04
1067;23/07/2019;08:44:17;12:32:24;13:16:54;17:00:44;07:31:57
1068;23/07/2019;08:27:26;12:52:26;13:36:48;17:44:29;08:32:41
1069;23/07/2019;08:23:41;12:43:40;13:56:12;17:01:02;07:24:49
1070;23/07/2019;08:36:24;12:32:02;13:25:13;17:50:00;08:20:25
1071;23/07/2019;08:20:21;12:35:37;13:53:25;17:39:53;08:01:44
1072;23/07/2019;08:29:09;12:51:26;13:07:32;17:19:01;08:33:46
1073;23/07/2019;08:40:57;12:30:30;13:47:35;17:07:24;07:09:22
1074;23/07/2019;08:50:34;12:10:02;13:10:30;17:51:12;08:00:10
1075;23/07/2019;08:00:16;12:06:26;13:36:09;17:55:17;08:25:18
1076;23/07/2019;08:13:14;12:08:13;13:51:50;17:10:18;07:13:27
1077;23/07/2019;08:43:54;12:34:17;13:00:48;17:30:42;08:20:17
1078;23/07/2019;08:07:18;12:38:51;13:54:42;17:13:36;07:50:27
1079;23/07/2019;08:47:08;12:15:31;13:38:46;17:40:56;07:30:33
1080;23/07/2019;08:55:49;12:19:49;13:22:39;17:22:23;07:23:44
1081;23/07/2019;08:52:42;12:51:53;13:08:58;17:51:36;08:41:49
1082;23/07/2019;08:25:52;12:13:17;13:58:00;17:14:07;07:03:32
1083;23/07/2019;08:26:32;12:59:22;13:58:44;17:04:40;07:38:46
1084;23/07/2019;08:07:20;12:56:33;13:00:53;17:42:50;09:31:10
1085;23/07/2019;08:21:53;12:58:44;13:05:11;17:23:15;08:54:55
1086;23/07/2019;08:19:51;12:01:13;13:57:59;17:25:33;07:08:56
1087;23/07/2019;08:38:32;12:49:55;13:31:46;17:16:22;07:55:59
1088;23/07/2019;08:57:45;12:49:11;13:21:13;17:16:58;07:47:11
1089;23/07/2019;08:06:14;12:33:26;13:38:19;17:29:07;08:18:00
1090;23/07/2019;08:26:05;12:01:19;13:09:56;17:56:16;08:21:34
1091;23/07/2019;08:28:28;12:34:44;13:48:57;17:01:22;07:18:41
1092;23/07/2019;08:27:02;12:28:45;13:42:32;17:57:45;08:16:56
1093;23/07/2019;08:56:25;12:40:04;13:40:58;17:33:24;07:36:05
1094;23/07/2019;08:35:18;12:08:26;13:38:15;17:27:17;07:22:10
1095;23/07/2019;08:10:51;12:27:53;13:51:45;17:21:37;07:46:54
1096;23/07/2019;08:48:38;12:27:37;13:46:35;17:55:30;07:47:54
1097;23/07/2019;08:48:09;12:07:14;13:00:51;17:36:00;07:54:14
1098;23/07/2019;08:40:44;12:12:26;13:37:04;17:01:58;06:56:36
1099;23/07/2019;08:40:31;12:42:55;13:20:00;17:47:04;08:29:28
1000;24/07/2019;08:43:43;12:59:14;13:38:05;17:07:47;07:45:13
1001;24/07/2019;08:04:11;12:27:57;13:23:43;17:44:02;08:44:05
1002;24/07/2019;08:50:45;12:35:02;13:56:25;17:40:41;07:28:33
1003;24/07/2019;08:11:03;12:59:52;13:49:11;17:40:34;08:40:12
1004;24/07/2019;08:03:02;12:32:33;13:39:14;17:25:39;08:15:56
1005;24/07/2019;08:26:54;12:17:33;13:16:51;17:15:45;07:49:33
1006;24/07/2019;08:19:51;12:19:08;13:05:55;17:00:50;07:54:12
1007;24/07/2019;08:57:36;12:38:18;13:04:07;17:31:34;08:08:09
1008;24/07/2019;08:07:47;12:54:33;13:18:02;17:25:06;08:53:50
1009;24/07/2019;08:59:36;12:10:13;13:12:23;17:14:29;07:12:43
1010;24/07/2019;08:49:15;12:57:01;13:01:00;17:11:31;08:18:17
1011;24/07/2019;08:22:21;12:10:32;13:50:48;17:52:24;07:49:47
1012;24/07/2019;08:23:37;12:53:37;13:43:32;17:06:21;07:52:49
1013;24/07/2019;08:08:19;12:47:57;13:04:58;17:50:28;09:25:08
1014;24/07/2019;08:34:38;12:26:03;13:54:41;17:36:40;07:33:24
1015;24/07/2019;08:01:31;12:49:16;13:13:27;17:56:40;09:30:58
1016;24/07/2019;08:02:09;12:43:33;13:16:46;17:14:53;08:39:31
1017;24/07/2019;08:12:06;12:36:59;13:36:35;17:39:15;08:27:33
1018;24/07/2019;08:06:37;12:47:53;13:03:51;17:20:39;08:58:04
1019;24/07/2019;08:51:09;12:31:22;13:41:54;17:34:25;07:32:44
1020;24/07/2019;08:56:22;12:35:12;13:17:27;17:43:55;08:05:18
1021;24/07/2019;08:09:59;12:31:48;13:19:46;17:51:15;08:53:18
1022;24/07/2019;08:48:14;12:17:20;13:35:35;17:22:51;07:16:22
1023;24/07/2019;08:23:53;12:47:22;13:14:11;17:27:13;08:36:31
1024;24/07/2019;08:31:33;12:37:16;13:17:50;17:52:26;08:40:19
1025;24/07/2019;08:46:00;12:45:34;13:17:27;17:59:21;08:41:28
1026;24/07/2019;08:26:30;12:41:17;13:55:25;17:39:49;07:59:11
1027;24/07/2019;08:56:03;12:33:31;13:23:27;17:04:29;07:18:30
1028;24/07/2019;08:21:28;12:26:36;13:33:47;17:55:37;08:26:58
1029;24/07/2019;08:11:07;12:05:54;13:27:13;17:50:40;08:18:14
1030;24/07/2019;08:34:02;12:03:48;13:12:14;17:03:41;07:21:13
1031;24/07/2019;08:29:27;12:46:58;13:27:38;17:11:31;08:01:24
1032;24/07/2019;08:32:19;12:56:40;13:17:34;17:22:43;08:29:30
1033;24/07/2019;08:48:41;12:21:34;13:48:00;17:33:48;07:18:41
1034;24/07/2019;08:04:00;12:39:50;13:22:49;17:40:41;08:53:42
1035;24/07/2019;08:58:02;12:58:28;13:40:03;17:17:18;07:37:41
1036;24/07/2019;08:55:56;12:15:08;13:25:14;17:08:20;07:02:18
1037;24/07/2019;08:30:45;12:39:12;13:50:58;17:42:47;08:00:16
